{[994.0, 5.0, 8.0, 2.0, 3.0, 47.0, 50.0, 1.0, 0.0];negative}
{[995.0, 5.0, 8.0, 3.0, 3.0, 47.0, 49.0, 1.0, 1.0];negative}
{[996.0, 5.0, 9.0, 0.0, 3.0, 47.0, 49.0, 0.0, 0.0];negative}
{[997.0, 5.0, 9.0, 1.0, 3.0, 47.0, 49.0, 0.0, 0.0];negative}
{[998.0, 5.0, 9.0, 2.0, 3.0, 46.0, 49.0, 1.0, 0.0];negative}
{[999.0, 5.0, 9.0, 3.0, 3.0, 46.0, 48.0, 1.0, 1.0];negative}
{[1000.0, 5.0, 10.0, 0.0, 3.0, 46.0, 48.0, 0.0, 0.0];negative}
{[1001.0, 5.0, 10.0, 1.0, 3.0, 46.0, 48.0, 0.0, 0.0];negative}
{[1002.0, 5.0, 10.0, 2.0, 3.0, 45.0, 48.0, 1.0, 0.0];negative}
{[1003.0, 5.0, 10.0, 3.0, 3.0, 45.0, 47.0, 1.0, 1.0];negative}
{[1004.0, 5.0, 11.0, 0.0, 3.0, 45.0, 47.0, 0.0, 0.0];negative}
{[1005.0, 5.0, 11.0, 1.0, 3.0, 45.0, 47.0, 0.0, 0.0];negative}
{[1006.0, 5.0, 11.0, 2.0, 3.0, 44.0, 47.0, 1.0, 0.0];negative}
{[1007.0, 5.0, 11.0, 3.0, 3.0, 44.0, 46.0, 1.0, 1.0];negative}
{[1008.0, 5.0, 12.0, 0.0, 3.0, 44.0, 46.0, 0.0, 0.0];negative}
{[1009.0, 5.0, 12.0, 1.0, 3.0, 44.0, 46.0, 0.0, 0.0];negative}
{[1010.0, 5.0, 12.0, 2.0, 3.0, 43.0, 46.0, 1.0, 0.0];negative}
{[1011.0, 5.0, 12.0, 3.0, 3.0, 43.0, 45.0, 1.0, 1.0];negative}
{[1012.0, 5.0, 13.0, 0.0, 3.0, 43.0, 45.0, 0.0, 0.0];negative}
{[1013.0, 5.0, 13.0, 1.0, 3.0, 43.0, 45.0, 0.0, 0.0];negative}
{[1014.0, 5.0, 13.0, 2.0, 3.0, 42.0, 45.0, 1.0, 0.0];negative}
{[1015.0, 5.0, 13.0, 3.0, 3.0, 42.0, 44.0, 1.0, 1.0];negative}
{[1016.0, 5.0, 14.0, 0.0, 3.0, 42.0, 44.0, 0.0, 0.0];negative}
{[1017.0, 5.0, 14.0, 1.0, 3.0, 42.0, 44.0, 0.0, 0.0];negative}
{[1018.0, 5.0, 14.0, 2.0, 3.0, 41.0, 44.0, 1.0, 0.0];negative}
{[1019.0, 5.0, 14.0, 3.0, 3.0, 41.0, 44.0, 1.0, 0.0];negative}
{[1020.0, 5.0, 15.0, 0.0, 4.0, 41.0, 44.0, 0.0, 0.0];negative}
{[1021.0, 5.0, 15.0, 1.0, 4.0, 41.0, 44.0, 0.0, 0.0];negative}
{[1022.0, 5.0, 15.0, 2.0, 4.0, 40.0, 44.0, 1.0, 0.0];negative}
{[1023.0, 5.0, 15.0, 3.0, 4.0, 40.0, 43.0, 1.0, 1.0];negative}
{[1024.0, 5.0, 16.0, 0.0, 4.0, 40.0, 43.0, 0.0, 0.0];negative}
{[1025.0, 5.0, 16.0, 1.0, 4.0, 40.0, 43.0, 0.0, 0.0];negative}
{[1026.0, 5.0, 16.0, 2.0, 4.0, 39.0, 43.0, 1.0, 0.0];negative}
{[1027.0, 5.0, 16.0, 3.0, 4.0, 39.0, 42.0, 1.0, 1.0];negative}
{[1028.0, 5.0, 17.0, 0.0, 4.0, 39.0, 42.0, 0.0, 0.0];negative}
{[1029.0, 5.0, 17.0, 1.0, 4.0, 39.0, 42.0, 0.0, 0.0];negative}
{[1030.0, 5.0, 17.0, 2.0, 4.0, 38.0, 42.0, 1.0, 0.0];negative}
{[1031.0, 5.0, 17.0, 3.0, 4.0, 38.0, 41.0, 1.0, 1.0];negative}
{[1032.0, 5.0, 18.0, 0.0, 4.0, 38.0, 41.0, 0.0, 0.0];negative}
{[1033.0, 5.0, 18.0, 1.0, 4.0, 38.0, 41.0, 0.0, 0.0];negative}
{[1034.0, 5.0, 18.0, 2.0, 4.0, 37.0, 41.0, 1.0, 0.0];negative}
{[1035.0, 5.0, 18.0, 3.0, 4.0, 37.0, 40.0, 1.0, 1.0];negative}
{[1036.0, 5.0, 19.0, 0.0, 4.0, 37.0, 40.0, 0.0, 0.0];negative}
{[1037.0, 5.0, 19.0, 1.0, 4.0, 37.0, 40.0, 0.0, 0.0];negative}
{[1038.0, 5.0, 19.0, 2.0, 4.0, 36.0, 40.0, 1.0, 0.0];negative}
{[1039.0, 5.0, 19.0, 3.0, 4.0, 36.0, 39.0, 1.0, 1.0];negative}
{[1040.0, 5.0, 20.0, 0.0, 4.0, 36.0, 39.0, 0.0, 0.0];negative}
{[1041.0, 5.0, 20.0, 1.0, 4.0, 36.0, 39.0, 0.0, 0.0];negative}
{[1042.0, 5.0, 20.0, 2.0, 4.0, 35.0, 39.0, 1.0, 0.0];negative}
{[1043.0, 5.0, 20.0, 3.0, 4.0, 35.0, 38.0, 1.0, 1.0];negative}
{[1044.0, 5.0, 21.0, 0.0, 4.0, 35.0, 38.0, 0.0, 0.0];negative}
{[1045.0, 5.0, 21.0, 1.0, 4.0, 35.0, 38.0, 0.0, 0.0];negative}
{[1046.0, 5.0, 21.0, 2.0, 4.0, 34.0, 38.0, 1.0, 0.0];negative}
{[1047.0, 5.0, 21.0, 3.0, 4.0, 34.0, 37.0, 1.0, 1.0];negative}
{[1048.0, 5.0, 22.0, 0.0, 4.0, 34.0, 37.0, 0.0, 0.0];negative}
{[1049.0, 5.0, 22.0, 1.0, 4.0, 34.0, 37.0, 0.0, 0.0];negative}
{[1050.0, 5.0, 22.0, 2.0, 4.0, 33.0, 37.0, 1.0, 0.0];negative}
{[1051.0, 5.0, 22.0, 3.0, 4.0, 33.0, 36.0, 1.0, 1.0];negative}
{[1052.0, 5.0, 23.0, 0.0, 4.0, 33.0, 36.0, 0.0, 0.0];negative}
{[1053.0, 5.0, 23.0, 1.0, 4.0, 33.0, 36.0, 0.0, 0.0];negative}
{[1054.0, 5.0, 23.0, 2.0, 4.0, 32.0, 36.0, 1.0, 0.0];negative}
{[1055.0, 5.0, 23.0, 3.0, 4.0, 32.0, 35.0, 1.0, 1.0];negative}
{[1056.0, 5.0, 24.0, 0.0, 4.0, 32.0, 35.0, 0.0, 0.0];negative}
{[1057.0, 5.0, 24.0, 1.0, 4.0, 32.0, 35.0, 0.0, 0.0];negative}
{[1058.0, 5.0, 24.0, 2.0, 4.0, 31.0, 35.0, 1.0, 0.0];negative}
{[1059.0, 5.0, 24.0, 3.0, 4.0, 31.0, 34.0, 1.0, 1.0];negative}
{[1060.0, 5.0, 25.0, 0.0, 4.0, 31.0, 34.0, 0.0, 0.0];negative}
{[1061.0, 5.0, 25.0, 1.0, 4.0, 31.0, 34.0, 0.0, 0.0];negative}
{[1062.0, 5.0, 25.0, 2.0, 4.0, 30.0, 34.0, 1.0, 0.0];negative}
{[1063.0, 5.0, 25.0, 3.0, 4.0, 30.0, 33.0, 1.0, 1.0];negative}
{[1064.0, 5.0, 26.0, 0.0, 4.0, 30.0, 33.0, 0.0, 0.0];negative}
{[1065.0, 5.0, 26.0, 1.0, 4.0, 30.0, 33.0, 0.0, 0.0];negative}
{[1066.0, 5.0, 26.0, 2.0, 4.0, 29.0, 33.0, 1.0, 0.0];negative}
{[1067.0, 5.0, 26.0, 3.0, 4.0, 29.0, 32.0, 1.0, 1.0];negative}
{[1068.0, 5.0, 27.0, 0.0, 4.0, 29.0, 32.0, 0.0, 0.0];negative}
{[1069.0, 5.0, 27.0, 1.0, 4.0, 29.0, 32.0, 0.0, 0.0];negative}
{[1070.0, 5.0, 27.0, 2.0, 4.0, 28.0, 32.0, 1.0, 0.0];negative}
{[1071.0, 5.0, 27.0, 3.0, 4.0, 28.0, 31.0, 1.0, 1.0];negative}
{[1072.0, 5.0, 28.0, 0.0, 4.0, 28.0, 31.0, 0.0, 0.0];negative}
{[1073.0, 5.0, 28.0, 1.0, 4.0, 28.0, 31.0, 0.0, 0.0];negative}
{[1074.0, 5.0, 28.0, 2.0, 4.0, 27.0, 31.0, 1.0, 0.0];negative}
{[1075.0, 5.0, 28.0, 3.0, 4.0, 27.0, 30.0, 1.0, 1.0];negative}
{[1076.0, 5.0, 29.0, 0.0, 4.0, 27.0, 30.0, 0.0, 0.0];negative}
{[1077.0, 5.0, 29.0, 1.0, 4.0, 27.0, 30.0, 0.0, 0.0];negative}
{[1078.0, 5.0, 29.0, 2.0, 4.0, 26.0, 30.0, 1.0, 0.0];negative}
{[1079.0, 5.0, 29.0, 3.0, 4.0, 26.0, 29.0, 1.0, 1.0];negative}
{[1080.0, 5.0, 30.0, 0.0, 4.0, 26.0, 29.0, 0.0, 0.0];negative}
{[1081.0, 5.0, 30.0, 1.0, 4.0, 26.0, 29.0, 0.0, 0.0];negative}
{[1082.0, 5.0, 30.0, 2.0, 4.0, 25.0, 29.0, 1.0, 0.0];negative}
{[1083.0, 5.0, 30.0, 3.0, 4.0, 25.0, 28.0, 1.0, 1.0];negative}
{[1084.0, 5.0, 31.0, 0.0, 4.0, 25.0, 28.0, 0.0, 0.0];negative}
{[1085.0, 5.0, 31.0, 1.0, 4.0, 25.0, 28.0, 0.0, 0.0];negative}
{[1086.0, 5.0, 31.0, 2.0, 4.0, 24.0, 28.0, 1.0, 0.0];negative}
{[1087.0, 5.0, 31.0, 3.0, 4.0, 24.0, 27.0, 1.0, 1.0];negative}
{[1088.0, 5.0, 32.0, 0.0, 4.0, 24.0, 27.0, 0.0, 0.0];negative}
{[1089.0, 5.0, 32.0, 1.0, 4.0, 24.0, 27.0, 0.0, 0.0];negative}
{[1090.0, 5.0, 32.0, 2.0, 4.0, 23.0, 27.0, 1.0, 0.0];negative}
{[1091.0, 5.0, 32.0, 3.0, 4.0, 23.0, 26.0, 1.0, 1.0];negative}
{[1092.0, 5.0, 33.0, 0.0, 4.0, 23.0, 26.0, 0.0, 0.0];negative}
{[1093.0, 5.0, 33.0, 1.0, 4.0, 23.0, 26.0, 0.0, 0.0];negative}
{[1094.0, 5.0, 33.0, 2.0, 4.0, 22.0, 26.0, 1.0, 0.0];negative}
{[1095.0, 5.0, 33.0, 3.0, 4.0, 22.0, 25.0, 1.0, 1.0];negative}
{[1096.0, 5.0, 34.0, 0.0, 4.0, 22.0, 25.0, 0.0, 0.0];negative}
{[1097.0, 5.0, 34.0, 1.0, 4.0, 22.0, 25.0, 0.0, 0.0];negative}
{[1098.0, 5.0, 34.0, 2.0, 4.0, 21.0, 25.0, 1.0, 0.0];negative}
{[1099.0, 5.0, 34.0, 3.0, 4.0, 21.0, 24.0, 1.0, 1.0];negative}
{[1100.0, 5.0, 35.0, 0.0, 4.0, 21.0, 24.0, 0.0, 0.0];negative}
{[1101.0, 5.0, 35.0, 1.0, 4.0, 21.0, 24.0, 0.0, 0.0];negative}
{[1102.0, 5.0, 35.0, 2.0, 4.0, 20.0, 24.0, 1.0, 0.0];negative}
{[1103.0, 5.0, 35.0, 3.0, 4.0, 20.0, 23.0, 1.0, 1.0];negative}
{[1104.0, 5.0, 36.0, 0.0, 4.0, 20.0, 23.0, 0.0, 0.0];negative}
{[1105.0, 5.0, 36.0, 1.0, 4.0, 20.0, 23.0, 0.0, 0.0];negative}
{[1106.0, 5.0, 36.0, 2.0, 4.0, 19.0, 23.0, 1.0, 0.0];negative}
{[1107.0, 5.0, 36.0, 3.0, 4.0, 19.0, 22.0, 1.0, 1.0];negative}
{[1108.0, 5.0, 37.0, 0.0, 4.0, 19.0, 22.0, 0.0, 0.0];negative}
{[1109.0, 5.0, 37.0, 1.0, 4.0, 19.0, 22.0, 0.0, 0.0];negative}
{[1110.0, 5.0, 37.0, 2.0, 4.0, 18.0, 22.0, 1.0, 0.0];negative}
{[1111.0, 5.0, 37.0, 3.0, 4.0, 18.0, 21.0, 1.0, 1.0];negative}
{[1112.0, 5.0, 38.0, 0.0, 4.0, 18.0, 21.0, 0.0, 0.0];negative}
{[1113.0, 5.0, 38.0, 1.0, 4.0, 18.0, 21.0, 0.0, 0.0];negative}
{[1114.0, 5.0, 38.0, 2.0, 4.0, 17.0, 21.0, 1.0, 0.0];negative}
{[1115.0, 5.0, 38.0, 3.0, 4.0, 17.0, 20.0, 1.0, 1.0];negative}
{[1116.0, 5.0, 39.0, 0.0, 4.0, 17.0, 20.0, 0.0, 0.0];negative}
{[1117.0, 5.0, 39.0, 1.0, 4.0, 17.0, 20.0, 0.0, 0.0];negative}
{[1118.0, 5.0, 39.0, 2.0, 4.0, 16.0, 20.0, 1.0, 0.0];negative}
{[1119.0, 5.0, 39.0, 3.0, 4.0, 16.0, 19.0, 1.0, 1.0];negative}
{[1120.0, 5.0, 40.0, 0.0, 4.0, 16.0, 19.0, 0.0, 0.0];negative}
{[1121.0, 5.0, 40.0, 1.0, 4.0, 16.0, 19.0, 0.0, 0.0];negative}
{[1122.0, 5.0, 40.0, 2.0, 4.0, 15.0, 19.0, 1.0, 0.0];negative}
{[1123.0, 5.0, 40.0, 3.0, 4.0, 15.0, 18.0, 1.0, 1.0];negative}
{[1124.0, 5.0, 41.0, 0.0, 4.0, 15.0, 18.0, 0.0, 0.0];negative}
{[1125.0, 5.0, 41.0, 1.0, 4.0, 15.0, 18.0, 0.0, 0.0];negative}
{[1126.0, 5.0, 41.0, 2.0, 4.0, 14.0, 18.0, 1.0, 0.0];negative}
{[1127.0, 5.0, 41.0, 3.0, 4.0, 14.0, 17.0, 1.0, 1.0];negative}
{[1128.0, 5.0, 42.0, 0.0, 4.0, 14.0, 17.0, 0.0, 0.0];negative}
{[1129.0, 5.0, 42.0, 1.0, 4.0, 14.0, 17.0, 0.0, 0.0];negative}
{[1130.0, 5.0, 42.0, 2.0, 4.0, 13.0, 17.0, 1.0, 0.0];negative}
{[1131.0, 5.0, 42.0, 3.0, 4.0, 13.0, 16.0, 1.0, 1.0];negative}
{[1132.0, 5.0, 43.0, 0.0, 4.0, 13.0, 16.0, 0.0, 0.0];negative}
{[1133.0, 5.0, 43.0, 1.0, 4.0, 13.0, 16.0, 0.0, 0.0];negative}
{[1134.0, 5.0, 43.0, 2.0, 4.0, 12.0, 16.0, 1.0, 0.0];negative}
{[1135.0, 5.0, 43.0, 3.0, 4.0, 12.0, 15.0, 1.0, 1.0];negative}
{[1136.0, 5.0, 44.0, 0.0, 4.0, 12.0, 15.0, 0.0, 0.0];negative}
{[1137.0, 5.0, 44.0, 1.0, 4.0, 12.0, 15.0, 0.0, 0.0];negative}
{[1138.0, 5.0, 44.0, 2.0, 4.0, 11.0, 15.0, 1.0, 0.0];negative}
{[1139.0, 5.0, 44.0, 3.0, 4.0, 11.0, 14.0, 1.0, 1.0];negative}
{[1140.0, 5.0, 45.0, 0.0, 4.0, 11.0, 14.0, 0.0, 0.0];negative}
{[1141.0, 5.0, 45.0, 1.0, 4.0, 11.0, 14.0, 0.0, 0.0];negative}
{[1142.0, 5.0, 45.0, 2.0, 4.0, 10.0, 14.0, 1.0, 0.0];negative}
{[1143.0, 5.0, 45.0, 3.0, 4.0, 10.0, 13.0, 1.0, 1.0];negative}
{[1144.0, 5.0, 46.0, 0.0, 4.0, 10.0, 13.0, 0.0, 0.0];negative}
{[1145.0, 5.0, 46.0, 1.0, 4.0, 10.0, 13.0, 0.0, 0.0];negative}
{[1146.0, 5.0, 46.0, 2.0, 4.0, 9.0, 13.0, 1.0, 0.0];negative}
{[1147.0, 5.0, 46.0, 3.0, 4.0, 9.0, 12.0, 1.0, 1.0];negative}
{[1148.0, 5.0, 47.0, 0.0, 4.0, 9.0, 12.0, 0.0, 0.0];negative}
{[1149.0, 5.0, 47.0, 1.0, 4.0, 9.0, 12.0, 0.0, 0.0];negative}
{[1150.0, 5.0, 47.0, 2.0, 4.0, 8.0, 12.0, 1.0, 0.0];negative}
{[1151.0, 5.0, 47.0, 3.0, 4.0, 8.0, 11.0, 1.0, 1.0];negative}
{[1152.0, 5.0, 48.0, 0.0, 4.0, 8.0, 11.0, 0.0, 0.0];negative}
{[1153.0, 5.0, 48.0, 1.0, 4.0, 8.0, 11.0, 0.0, 0.0];negative}
{[1154.0, 5.0, 48.0, 2.0, 4.0, 7.0, 11.0, 1.0, 0.0];negative}
{[1155.0, 5.0, 48.0, 3.0, 4.0, 7.0, 10.0, 1.0, 1.0];negative}
{[1156.0, 5.0, 49.0, 0.0, 4.0, 7.0, 10.0, 0.0, 0.0];negative}
{[1157.0, 5.0, 49.0, 1.0, 4.0, 7.0, 10.0, 0.0, 0.0];negative}
{[1158.0, 5.0, 49.0, 2.0, 4.0, 6.0, 10.0, 1.0, 0.0];negative}
{[1159.0, 5.0, 49.0, 3.0, 4.0, 6.0, 9.0, 1.0, 1.0];negative}
{[1160.0, 5.0, 50.0, 0.0, 4.0, 6.0, 9.0, 0.0, 0.0];negative}
{[1161.0, 5.0, 50.0, 1.0, 4.0, 6.0, 9.0, 0.0, 0.0];negative}
{[1162.0, 5.0, 50.0, 2.0, 4.0, 5.0, 9.0, 1.0, 0.0];negative}
{[1163.0, 5.0, 50.0, 3.0, 4.0, 5.0, 8.0, 1.0, 1.0];negative}
{[1164.0, 5.0, 51.0, 0.0, 4.0, 5.0, 8.0, 0.0, 0.0];negative}
{[1165.0, 5.0, 51.0, 1.0, 4.0, 5.0, 8.0, 0.0, 0.0];negative}
{[1166.0, 5.0, 51.0, 2.0, 4.0, 4.0, 8.0, 1.0, 0.0];negative}
{[1167.0, 5.0, 51.0, 3.0, 4.0, 4.0, 7.0, 1.0, 1.0];negative}
{[1168.0, 5.0, 52.0, 0.0, 4.0, 4.0, 7.0, 0.0, 0.0];negative}
{[1169.0, 5.0, 52.0, 1.0, 4.0, 4.0, 7.0, 0.0, 0.0];negative}
{[1170.0, 5.0, 52.0, 2.0, 4.0, 3.0, 7.0, 1.0, 0.0];negative}
{[1171.0, 5.0, 52.0, 3.0, 4.0, 3.0, 6.0, 1.0, 1.0];negative}
{[1172.0, 5.0, 53.0, 0.0, 4.0, 3.0, 6.0, 0.0, 0.0];negative}
{[1173.0, 5.0, 53.0, 1.0, 4.0, 3.0, 6.0, 0.0, 0.0];negative}
{[1174.0, 5.0, 53.0, 2.0, 4.0, 2.0, 6.0, 1.0, 0.0];negative}
{[1175.0, 5.0, 53.0, 3.0, 4.0, 2.0, 5.0, 1.0, 1.0];negative}
{[1176.0, 5.0, 54.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0];negative}
{[1177.0, 5.0, 54.0, 1.0, 4.0, 2.0, 5.0, 0.0, 0.0];negative}
{[1178.0, 5.0, 54.0, 2.0, 4.0, 1.0, 5.0, 1.0, 0.0];negative}
{[1179.0, 5.0, 54.0, 3.0, 4.0, 1.0, 5.0, 1.0, 0.0];negative}
{[1180.0, 5.0, 55.0, 0.0, 5.0, 1.0, 5.0, 0.0, 0.0];negative}
{[1181.0, 5.0, 55.0, 1.0, 5.0, 1.0, 5.0, 0.0, 0.0];negative}
{[1182.0, 5.0, 55.0, 2.0, 5.0, 0.0, 5.0, 1.0, 0.0];negative}
{[1183.0, 5.0, 55.0, 3.0, 5.0, 0.0, 4.0, 1.0, 1.0];negative}
{[1184.0, 5.0, 56.0, 0.0, 5.0, 0.0, 4.0, 0.0, 0.0];negative}
{[1185.0, 5.0, 56.0, 1.0, 5.0, 0.0, 4.0, 0.0, 0.0];negative}
{[1186.0, 5.0, 56.0, 2.0, 5.0, 0.0, 4.0, 0.0, 0.0];negative}
{[1187.0, 5.0, 56.0, 3.0, 5.0, 0.0, 3.0, 0.0, 1.0];negative}
{[1188.0, 5.0, 57.0, 0.0, 6.0, 0.0, 3.0, 0.0, 0.0];negative}
{[1189.0, 5.0, 57.0, 1.0, 6.0, 0.0, 3.0, 0.0, 0.0];negative}
{[1190.0, 5.0, 57.0, 2.0, 6.0, 0.0, 3.0, 0.0, 0.0];negative}
{[1191.0, 5.0, 57.0, 3.0, 6.0, 0.0, 2.0, 0.0, 1.0];negative}
{[1192.0, 5.0, 58.0, 0.0, 7.0, 0.0, 2.0, 0.0, 0.0];negative}
{[1193.0, 5.0, 58.0, 1.0, 7.0, 0.0, 2.0, 0.0, 0.0];negative}
{[1194.0, 5.0, 58.0, 2.0, 7.0, 0.0, 2.0, 0.0, 0.0];negative}
{[1195.0, 5.0, 58.0, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0];negative}
{[1196.0, 5.0, 59.0, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0];negative}
{[1197.0, 5.0, 59.0, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0];negative}
{[1198.0, 5.0, 59.0, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0];negative}
{[1199.0, 5.0, 59.0, 3.0, 8.0, 0.0, 0.0, 0.0, 1.0];negative}
{[1200.0, 5.0, 60.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0];negative}
{[1201.0, 6.0, 0.0, 1.0, 0.0, 9.0, 9.0, 0.0, 0.0];negative}
{[1202.0, 6.0, 0.0, 2.0, 0.0, 8.0, 9.0, 1.0, 0.0];negative}
{[1203.0, 6.0, 0.0, 3.0, 0.0, 8.0, 8.0, 1.0, 1.0];negative}
{[1204.0, 6.0, 1.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0];negative}
{[1205.0, 6.0, 1.0, 1.0, 0.0, 8.0, 8.0, 0.0, 0.0];negative}
{[1206.0, 6.0, 1.0, 2.0, 0.0, 7.0, 8.0, 1.0, 0.0];negative}
{[1207.0, 6.0, 1.0, 3.0, 0.0, 7.0, 8.0, 1.0, 0.0];negative}
{[1208.0, 6.0, 2.0, 0.0, 1.0, 7.0, 8.0, 0.0, 0.0];negative}
{[1209.0, 6.0, 2.0, 1.0, 1.0, 7.0, 8.0, 0.0, 0.0];negative}
{[1210.0, 6.0, 2.0, 2.0, 1.0, 6.0, 8.0, 1.0, 0.0];negative}
{[1211.0, 6.0, 2.0, 3.0, 1.0, 6.0, 8.0, 1.0, 0.0];negative}
{[1212.0, 6.0, 3.0, 0.0, 2.0, 6.0, 8.0, 0.0, 0.0];negative}
{[1213.0, 6.0, 3.0, 1.0, 2.0, 6.0, 8.0, 0.0, 0.0];negative}
{[1214.0, 6.0, 3.0, 2.0, 2.0, 5.0, 8.0, 1.0, 0.0];negative}
{[1215.0, 6.0, 3.0, 3.0, 2.0, 5.0, 8.0, 1.0, 0.0];negative}
{[1216.0, 6.0, 4.0, 0.0, 3.0, 5.0, 8.0, 0.0, 0.0];negative}
{[1217.0, 6.0, 4.0, 1.0, 3.0, 5.0, 8.0, 0.0, 0.0];negative}
{[1218.0, 6.0, 4.0, 2.0, 3.0, 4.0, 8.0, 1.0, 0.0];negative}
{[1219.0, 6.0, 4.0, 3.0, 3.0, 4.0, 8.0, 1.0, 0.0];negative}
{[1220.0, 6.0, 5.0, 0.0, 4.0, 4.0, 8.0, 0.0, 0.0];negative}
{[1221.0, 6.0, 5.0, 1.0, 4.0, 4.0, 8.0, 0.0, 0.0];negative}
{[1222.0, 6.0, 5.0, 2.0, 4.0, 3.0, 8.0, 1.0, 0.0];negative}
{[1223.0, 6.0, 5.0, 3.0, 4.0, 3.0, 7.0, 1.0, 1.0];negative}
{[1224.0, 6.0, 6.0, 0.0, 5.0, 3.0, 7.0, 0.0, 0.0];negative}
{[1225.0, 6.0, 6.0, 1.0, 5.0, 3.0, 7.0, 0.0, 0.0];negative}
{[1226.0, 6.0, 6.0, 2.0, 5.0, 2.0, 7.0, 1.0, 0.0];negative}
{[1227.0, 6.0, 6.0, 3.0, 5.0, 2.0, 7.0, 1.0, 0.0];negative}
{[1228.0, 6.0, 7.0, 0.0, 6.0, 2.0, 7.0, 0.0, 0.0];negative}
{[1229.0, 6.0, 7.0, 1.0, 6.0, 2.0, 7.0, 0.0, 0.0];negative}
{[1230.0, 6.0, 7.0, 2.0, 6.0, 1.0, 7.0, 1.0, 0.0];negative}
{[1231.0, 6.0, 7.0, 3.0, 6.0, 1.0, 7.0, 1.0, 0.0];negative}
{[1232.0, 6.0, 8.0, 0.0, 7.0, 1.0, 7.0, 0.0, 0.0];negative}
{[1233.0, 6.0, 8.0, 1.0, 7.0, 1.0, 7.0, 0.0, 0.0];negative}
{[1234.0, 6.0, 8.0, 2.0, 7.0, 0.0, 7.0, 1.0, 0.0];negative}
{[1235.0, 6.0, 8.0, 3.0, 7.0, 0.0, 6.0, 1.0, 1.0];negative}
{[1236.0, 6.0, 9.0, 0.0, 7.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1237.0, 6.0, 9.0, 1.0, 7.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1238.0, 6.0, 9.0, 2.0, 7.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1239.0, 6.0, 9.0, 3.0, 7.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1240.0, 6.0, 10.0, 0.0, 8.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1241.0, 6.0, 10.0, 1.0, 8.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1242.0, 6.0, 10.0, 2.0, 8.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1243.0, 6.0, 10.0, 3.0, 8.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1244.0, 6.0, 11.0, 0.0, 9.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1245.0, 6.0, 11.0, 1.0, 9.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1246.0, 6.0, 11.0, 2.0, 9.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1247.0, 6.0, 11.0, 3.0, 9.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1248.0, 6.0, 12.0, 0.0, 10.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1249.0, 6.0, 12.0, 1.0, 10.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1250.0, 6.0, 12.0, 2.0, 10.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1251.0, 6.0, 12.0, 3.0, 10.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1252.0, 6.0, 13.0, 0.0, 11.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1253.0, 6.0, 13.0, 1.0, 11.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1254.0, 6.0, 13.0, 2.0, 11.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1255.0, 6.0, 13.0, 3.0, 11.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1256.0, 6.0, 14.0, 0.0, 12.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1257.0, 6.0, 14.0, 1.0, 12.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1258.0, 6.0, 14.0, 2.0, 12.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1259.0, 6.0, 14.0, 3.0, 12.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1260.0, 6.0, 15.0, 0.0, 13.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1261.0, 6.0, 15.0, 1.0, 13.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1262.0, 6.0, 15.0, 2.0, 13.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1263.0, 6.0, 15.0, 3.0, 13.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1264.0, 6.0, 16.0, 0.0, 14.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1265.0, 6.0, 16.0, 1.0, 14.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1266.0, 6.0, 16.0, 2.0, 14.0, 0.0, 6.0, 0.0, 0.0];negative}
{[1267.0, 6.0, 16.0, 3.0, 14.0, 0.0, 6.0, 0.0, 0.0];negative}
